"";"id";"X";"Y";"arret";"ligne";"ville"
"49";11336501;"2.41134613386717";"48.8648022973091";"ECHANGEUR DE BAGNOLET";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"PARIS-20EME"
"50";11338522;"2.41664937156099";"48.8675310407688";"LA POSTE";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"BAGNOLET"
"51";11338526;"2.43533591546063";"48.8581163074709";"CROIX DE CHAVAUX-METRO";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"MONTREUIL"
"52";11338559;"2.41884578434253";"48.8608519316534";"REPUBLIQUE - ROBESPIERRE";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"BAGNOLET"
"53";11338527;"2.43754354677527";"48.8586896645453";"CROIX DE CHAVAUX - ROUGET DE LISLE";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"MONTREUIL"
"54";11338549;"2.4760993523361";"48.8774345523534";"NANTEUIL";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"ROSNY-SOUS-BOIS"
"55";11338558;"2.43708032397083";"48.8586271416757";"CROIX DE CHAVAUX - ROUGET DE LISLE";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"MONTREUIL"
"56";11338531;"2.46067975302439";"48.8736319165304";"RUE DES ROCHES";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"MONTREUIL"
"57";11338541;"2.48769731750776";"48.8830195474294";"ALSACE LORRAINE";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"ROSNY-SOUS-BOIS"
"58";11337057;"2.45243007415949";"48.8644371282789";"DANTON";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"MONTREUIL"
"59";11338552;"2.46620007806837";"48.8800609749508";"RUELLE BOISSIERE";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"NOISY-LE-SEC"
"60";11338556;"2.46040032413665";"48.8707113233464";"RUE SAINT-DENIS";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"MONTREUIL"
"61";11336514;"2.42253559499218";"48.8599146564717";"FRATERNITE";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"BAGNOLET"
"62";11338528;"2.44317623060559";"48.862288741512";"MAIRIE DE MONTREUIL";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"MONTREUIL"
"63";11336498;"2.3987998594876";"48.8646566542756";"GAMBETTA";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"PARIS-20EME"
"64";11336504;"2.42442786641966";"48.8592931549509";"FRATERNITE";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"MONTREUIL"
"65";11338524;"2.4168768079596";"48.8648256913217";"GALLIENI-METRO";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"BAGNOLET"
"66";11338563;"2.41632279042738";"48.8677739165939";"LA POSTE";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"BAGNOLET"
"67";11338523;"2.41753311105188";"48.8663980409433";"CENTRE DE SANTE";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"BAGNOLET"
"68";11338562;"2.41776630116418";"48.8674314302515";"CENTRE DE SANTE";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"BAGNOLET"
"69";11336502;"2.41687208865156";"48.8617520075088";"GENERAL DE GAULLE";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"BAGNOLET"
"70";11336513;"2.42843121199895";"48.858625088695";"SORINS";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"MONTREUIL"
"71";11336506;"2.43233983632431";"48.8583524099464";"MARCHE DE MONTREUIL";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"MONTREUIL"
"72";11336512;"2.4338654049592";"48.8583871320772";"MARCHE DE MONTREUIL";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"MONTREUIL"
"73";11338542;"2.48533014429401";"48.8843975614563";"BOIS-PERRIER NORD";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"ROSNY-SOUS-BOIS"
"74";11349548;"2.42084704461063";"48.8601944631951";"REPUBLIQUE - ROBESPIERRE";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"BAGNOLET"
"75";11336508;"2.43953550993051";"48.8603865930011";"VICTOR HUGO";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"MONTREUIL"
"76";11338529;"2.4568903829668";"48.8669761602047";"EDOUARD BRANLY";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"MONTREUIL"
"77";11338557;"2.44098216702887";"48.8617963651333";"MAIRIE DE MONTREUIL - ROUGET DE LISLE";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"MONTREUIL"
"78";11336519;"2.40032584241579";"48.864898515296";"HOPITAL TENON";"102 (BOIS-PERRIER-RER - ROSNY 2/GAMBETTA)";"PARIS-20EME"
"79";11338554;"2.46560611650492";"48.8768172062548";"SALVADOR ALLENDE";"102 (MAIRIE DE MONTREUIL-METRO/)";"MONTREUIL"
"80";11337057;"2.45243007415949";"48.8644371282789";"DANTON";"102 (MAIRIE DE MONTREUIL-METRO/)";"MONTREUIL"
"81";11337056;"2.45640041610788";"48.8671743732897";"EDOUARD BRANLY";"102 (MAIRIE DE MONTREUIL-METRO/)";"MONTREUIL"
"82";11338553;"2.46774541635854";"48.8768598192164";"ETIENNE DOLET";"102 (MAIRIE DE MONTREUIL-METRO/)";"MONTREUIL"
"83";11337059;"2.44435859818888";"48.8609755232405";"CENTRE ADMINISTRATIF";"102 (MAIRIE DE MONTREUIL-METRO/)";"MONTREUIL"
"84";11338565;"2.44200531912302";"48.8625593988485";"MAIRIE DE MONTREUIL-METRO";"102 (MAIRIE DE MONTREUIL-METRO/)";"MONTREUIL"
"85";11337058;"2.44928112576407";"48.8634065813837";"LYCEE JEAN JAURES";"102 (MAIRIE DE MONTREUIL-METRO/)";"MONTREUIL"
"86";11337060;"2.44206855909722";"48.8601507183253";"CAPITAINE DREYFUS";"102 (MAIRIE DE MONTREUIL-METRO/)";"MONTREUIL"
"87";11338555;"2.46234119014939";"48.8733156276925";"RUE DES ROCHES";"102 (MAIRIE DE MONTREUIL-METRO/)";"MONTREUIL"
"88";11338556;"2.46040032413665";"48.8707113233464";"RUE SAINT-DENIS";"102 (MAIRIE DE MONTREUIL-METRO/)";"MONTREUIL"
"89";11338596;"2.42789258340267";"48.7842343633593";"CIMETIERE D'ALFORTVILLE";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"90";11336651;"2.36596634827398";"48.7590899265497";"PORTE DE THIAIS";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"CHEVILLY-LARUE"
"91";11337877;"2.40624050498849";"48.7644482697454";"ROUGET DE LISLE";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"CHOISY-LE-ROI"
"92";11338615;"2.38085903000563";"48.7670218926899";"GRANDS CHAMPS";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"THIAIS"
"93";11338603;"2.42547563357985";"48.802634399276";"MAISONS-ALFORT - ALFORTVILLE RER";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"94";11336831;"2.40194248709253";"48.7630844946597";"RENE PANHARD";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"CHOISY-LE-ROI"
"95";11338593;"2.42342159097664";"48.7783146077924";"DIGUE-REVOLUTION";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"96";11338590;"2.41423294557638";"48.7722899484944";"LA FOLIE";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"CHOISY-LE-ROI"
"97";11338599;"2.42347331613499";"48.7930907576203";"ROSES";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"98";11338608;"2.41531587889891";"48.814271692967";"GENERAL DE GAULLE";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
"99";11338617;"2.39010352124728";"48.7658317160829";"PERREUX";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"THIAIS"
"100";11338613;"2.36803827240669";"48.7684639948813";"STALINGRAD-ROOSEVELT";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"THIAIS"
"101";11338598;"2.42586252101447";"48.7901589443641";"PLACE DU PETIT PONT";"103 (/ECOLE VETERINAIRE DE MAISONS-ALFORT)";"ALFORTVILLE"
